Area_Code2 ,Intl_Plan ,Vmail ,Vmail_Message,Day_Mins,Day_Calls,Day_Charge,Eve_Mins,Eve_Calls,Eve_Charge,Night_Mins,Night_Calls,Night_Charge,Intl_Mins,Intl_Calls,Intl_Charge,CustServ_Calls,Churn 
0,0,1,0,169.9,96,28.88,57.09,10,16.18,18.8,8,8.46,8.6,2,2.32,2,0
2,0,1,0,221.1,106,37.59,53.58,5,15.18,20.27,9,9.12,7.4,3,2,1,0
1,0,1,0,210.2,92,35.73,68.19,8,19.32,20.01,12,9,13.1,7,3.54,1,0
1,0,0,27,192.3,125,32.69,44.19,11,12.52,21.5,10,9.67,7.8,4,2.11,1,0
2,0,1,0,276.1,120,46.94,37.05,9,10.5,26.19,12,11.79,11.9,5,3.21,1,0
0,0,1,0,138.1,103,23.48,49.35,10,13.98,13.49,6,6.07,8.3,2,2.24,1,0
2,0,1,0,160.6,111,27.3,48.96,13,13.87,18.71,11,8.42,9,3,2.43,1,0
2,0,0,24,135.8,108,23.09,75.42,6,21.37,18.15,9,8.17,6.4,4,1.73,0,0
1,0,1,0,114.3,100,19.43,66.33,10,18.79,12.63,9,5.68,10.9,9,2.94,0,0
1,0,0,31,193.8,130,32.95,60.78,10,17.22,19.12,10,8.6,13.3,2,3.59,1,0
0,0,1,0,234.5,109,39.87,64.95,13,18.4,19.16,9,8.62,3.5,6,0.95,3,0
2,0,1,0,89.5,128,15.22,54.24,14,15.37,19.31,9,8.69,14,3,3.78,2,0
2,0,1,0,94.5,97,16.07,53.46,13,15.15,23.02,10,10.36,9.2,3,2.48,2,0
0,0,1,0,274.1,119,46.6,43.23,12,12.25,26.82,10,12.07,9.9,5,2.67,2,0
0,0,0,34,268.6,83,45.66,53.46,14,15.15,16.63,11,7.48,11.6,3,3.13,2,0
1,0,0,30,262.8,114,44.68,64.74,13,18.34,15.48,9,6.97,7.8,2,2.11,0,0
1,0,0,28,283.1,93,48.13,55.62,10,15.76,31.28,8,14.08,6.1,8,1.65,1,0
1,0,1,0,103.4,94,17.58,56.79,13,16.09,22.72,13,10.22,14.4,3,3.89,1,0
2,0,1,0,189.4,114,32.2,43.71,10,12.38,19.28,12,8.68,4.5,13,1.22,0,0
1,0,1,0,224.6,94,38.18,67.77,12,19.2,26.9,11,12.11,12.5,8,3.38,2,0
0,0,0,17,236.7,95,40.24,79.05,6,22.4,25.96,11,11.68,12,4,3.24,1,0
0,0,1,0,155.3,116,26.4,56.46,9,16,24.7,7,11.12,12.3,4,3.32,3,0
0,0,0,33,193.4,105,32.88,69.48,8,19.69,22.62,9,10.18,11.1,11,3,2,0
1,0,1,0,204,119,34.68,48.51,9,13.74,20.26,11,9.12,9.4,4,2.54,3,0
1,0,1,0,239.1,96,40.65,54.03,11,15.31,25.92,11,11.66,14,2,3.78,0,0
0,0,0,39,175.7,93,29.87,56.16,9,15.91,22.55,12,10.15,8.6,3,2.32,2,0
2,0,1,0,192.1,95,32.66,74.94,9,21.23,13.26,10,5.97,7.3,3,1.97,3,0
0,0,1,0,118.2,106,20.09,50.16,14,14.21,21.42,11,9.64,12.2,3,3.29,3,0
0,0,1,0,222.7,133,37.86,83.1,9,23.55,10.18,9,4.58,13.6,4,3.67,4,0
2,0,0,24,180.5,85,30.69,67.23,9,19.05,20.57,10,9.26,2.4,3,0.65,0,0
1,0,1,0,178,49,30.26,42.45,8,12.03,26.51,11,11.93,6.2,5,1.67,3,0
0,0,0,23,168.9,98,28.71,67.89,12,19.24,16.55,10,7.45,14.3,3,3.86,0,0
0,0,0,31,100.1,54,17.02,73.89,10,20.94,25.5,13,11.48,5.9,3,1.59,0,0
0,0,1,0,137.5,118,23.38,60.96,9,17.27,15,13,6.75,13.4,2,3.62,0,0
2,0,1,0,200.5,117,34.09,67.59,12,19.15,13.4,9,6.03,6.7,5,1.81,4,0
0,0,1,0,178.2,109,30.29,76.38,9,21.64,24.13,14,10.86,8.5,7,2.3,0,0
2,0,1,0,203,92,34.51,45.27,13,12.83,24.55,13,11.05,14.6,9,3.94,1,0
0,0,1,0,174.2,93,29.61,70.5,10,19.98,26.42,8,11.89,9.9,7,2.67,1,0
2,0,0,30,276.6,99,47.02,66.03,11,18.71,17.79,10,8.01,9.8,6,2.65,2,0
0,0,1,0,157.7,101,26.81,89.58,10,25.38,21.69,10,9.76,13.8,3,3.73,1,0
0,0,1,0,206,89,35.02,55.8,9,15.81,30.71,9,13.82,8.4,11,2.27,0,0
0,0,0,33,111.6,140,18.97,63.99,11,18.13,26.76,12,12.04,16,3,4.32,0,0
0,0,0,37,230.7,112,39.22,95.82,12,27.15,29.94,8,13.47,7.9,3,2.13,2,0
2,0,1,0,18.9,92,3.21,77.52,8,21.96,10.96,7,4.93,14.8,4,4,1,0
1,0,0,19,110.5,87,18.79,68.34,10,19.36,24.36,8,10.96,11,4,2.97,1,0
0,0,0,29,235.8,91,40.09,60.84,8,17.24,24.63,8,11.08,11.9,4,3.21,1,0
1,0,1,0,217,104,36.89,45.69,8,12.95,13.43,11,6.04,11.8,4,3.19,2,0
0,0,1,0,212.1,98,36.06,56.82,9,16.1,35.22,10,15.85,8.4,5,2.27,3,0
1,1,1,0,165.4,107,28.12,58.8,13,16.66,34.92,11,15.71,9.6,7,2.59,2,0
2,0,1,0,154.8,113,26.32,78.54,12,22.25,21.3,8,9.58,11.6,5,3.13,0,0
2,0,1,0,141.9,112,24.12,49.86,9,14.13,22.35,8,10.06,9.2,6,2.48,1,0
0,0,0,27,201.3,101,34.22,43.14,9,12.22,15.02,13,6.76,12.3,3,3.32,1,0
2,0,0,33,180.5,94,30.69,72.57,11,20.56,22.54,11,10.14,7.4,2,2,1,0
2,0,0,20,133.3,63,22.66,55.23,12,15.65,27.29,11,12.28,13.5,2,3.65,1,0
0,0,1,0,175.5,103,29.84,39.69,12,11.25,24.29,10,10.93,11.8,3,3.19,1,0
2,0,1,0,272.4,88,46.31,32.37,13,9.17,18.55,8,8.35,12.7,2,3.43,0,0
0,0,1,0,222.8,82,37.88,44.46,11,12.6,23.11,8,10.4,13.3,5,3.59,1,0
0,0,1,0,237.6,86,40.39,47.1,11,13.35,16.36,10,7.36,14.2,2,3.83,2,0
0,0,1,0,200.8,104,34.14,54.42,7,15.42,8.97,5,4.04,9.7,5,2.62,0,0
0,0,1,0,276.2,95,46.95,49.74,12,14.09,15.16,8,6.82,2.2,4,0.59,3,0
0,0,0,31,232.8,97,39.58,55.05,11,15.6,20.68,11,9.31,13,2,3.51,0,0
2,0,1,0,156,141,26.52,77.04,7,21.83,17.53,12,7.89,11.9,5,3.21,2,0
2,0,1,0,154.2,91,26.21,80.58,11,22.83,18.88,10,8.5,10.9,4,2.94,6,0
0,0,1,0,119.2,142,20.26,68.52,14,19.41,19.79,6,8.91,8.4,9,2.27,2,0
0,0,1,0,140.1,132,23.82,62.88,13,17.82,26.41,8,11.88,8,2,2.16,1,0
0,0,1,0,223.7,73,38.03,61.56,7,17.44,28.29,5,12.73,11.1,1,3,2,0
0,0,1,0,112.6,86,19.14,34.47,10,9.77,17.78,12,8,7.2,6,1.94,3,0
0,1,1,0,230.5,126,39.19,55.41,13,15.7,15.91,15,7.16,10.6,3,2.86,1,0
0,0,1,0,191.9,95,32.62,60.27,10,17.08,27.19,7,12.24,18.2,3,4.91,1,0
2,0,1,0,191,88,32.47,95.64,12,27.1,24.73,8,11.13,6.5,4,1.76,0,0
0,0,0,26,236.8,61,40.26,79.02,10,22.39,18.11,9,8.15,11.2,8,3.02,1,0
0,0,1,0,206.1,49,35.04,67.38,12,19.09,25.67,7,11.55,13,1,3.51,1,0
0,1,1,0,148.2,108,25.19,48.54,11,13.75,25.93,10,11.67,11,4,2.97,0,0
1,0,0,21,205.2,128,34.88,69.51,13,19.69,18.03,10,8.11,10.6,3,2.86,2,0
1,0,1,0,209.6,107,35.63,68.64,10,19.45,17.24,9,7.76,7.6,2,2.05,3,0
0,0,1,0,164.5,75,27.97,44.37,12,12.57,25.27,10,11.37,11.2,2,3.02,0,0
0,0,0,20,230.2,110,39.13,53.25,11,15.09,20.63,4,9.28,11.9,2,3.21,0,0
2,0,1,0,189.3,73,32.18,46.86,12,13.28,23.22,8,10.45,7.5,8,2.03,3,0
0,0,1,0,211.8,115,36.01,78.15,10,22.14,14.42,10,6.49,10.8,7,2.92,0,0
2,0,1,0,213.9,95,36.36,45.57,7,12.91,26.01,12,11.7,12.2,5,3.29,3,0
0,0,0,36,141.7,121,24.09,69.69,11,19.75,22.21,13,9.99,12,5,3.24,1,0
0,0,1,0,157.3,83,26.74,48.84,8,13.84,11.2,10,5.04,9.7,4,2.62,1,0
0,0,1,0,213.1,105,36.23,61.86,11,17.53,16.34,9,7.35,8.9,3,2.4,0,0
0,0,1,0,197,130,33.49,65.76,11,18.63,10.28,11,4.63,12.6,4,3.4,1,0
0,0,1,0,175.4,130,29.82,47.85,13,13.56,26.06,10,11.73,11.6,4,3.13,0,0
2,0,1,0,133.3,107,22.66,55.5,10,15.73,28.9,10,13.01,9.1,4,2.46,3,0
0,0,1,0,169.4,102,28.8,76.05,11,21.55,19.71,9,8.87,8.9,5,2.4,1,0
1,0,0,26,208,115,35.36,55.5,11,15.73,17.77,14,8,8.1,9,2.19,1,0
0,0,0,26,116.7,71,19.84,43.77,9,12.4,17.51,10,7.88,9.9,3,2.67,1,0
0,0,1,0,221.8,105,37.71,32.46,11,9.2,20.71,9,9.32,12.1,3,3.27,2,0
0,0,0,38,243.4,126,41.38,82.14,11,23.27,28.29,9,12.73,14.1,8,3.81,2,0
0,0,1,0,144.3,109,24.53,99.39,9,28.16,15.53,7,6.99,11.8,15,3.19,3,0
0,0,0,37,190.8,58,32.44,66.57,10,18.86,21.12,10,9.5,12.3,4,3.32,1,0
0,0,0,24,247.6,97,42.09,59.91,11,16.97,21.77,9,9.8,12.1,6,3.27,1,0
2,0,1,0,114.8,98,19.52,57.78,10,16.37,25.9,11,11.66,12.2,5,3.29,0,0
0,0,1,0,259.3,96,44.08,52.56,10,14.89,22.24,4,10.01,12,5,3.24,3,0
2,0,0,31,193,99,32.81,67.44,9,19.11,19.76,9,8.89,10.3,8,2.78,2,0
1,0,1,0,134.6,91,22.88,52.53,8,14.88,20.11,11,9.05,8.9,3,2.4,0,0
1,0,0,45,147.8,85,25.13,44.22,9,12.53,20.35,11,9.16,14,5,3.78,1,0
1,0,1,0,239.7,112,40.75,66.33,12,18.79,20.73,11,9.33,11.1,3,3,2,0
1,0,1,0,185.9,95,31.6,63.6,10,18.02,28.23,8,12.7,11.3,4,3.05,3,0
0,0,1,0,178.4,110,30.33,53.73,12,15.22,22.81,10,10.26,6.5,4,1.76,1,0
2,0,1,0,183,103,31.11,64.44,8,18.26,20.64,7,9.29,8.7,6,2.35,2,0
2,1,0,35,174.8,127,29.72,65.88,9,18.67,25.58,9,11.51,12.8,3,3.46,0,0
0,0,1,0,172.5,85,29.33,75.93,7,21.51,22.16,11,9.97,5.9,6,1.59,0,0
0,0,1,0,228.2,68,38.79,51.06,10,14.47,16.89,7,7.6,10.2,6,2.75,1,0
1,0,0,13,207.6,65,35.29,45.81,8,12.98,23.28,10,10.48,9.7,3,2.62,1,0
0,0,1,0,245.5,130,41.74,57.81,5,16.38,14.17,8,6.38,9.1,4,2.46,1,0
0,0,1,0,126,96,21.42,43.29,8,12.27,30.28,10,13.63,7.6,3,2.05,1,0
2,0,1,0,221,109,37.57,65.7,11,18.62,22.94,11,10.32,8.6,5,2.32,3,0
2,0,1,0,185.8,102,31.59,75.48,9,21.39,20.28,9,9.13,13.3,6,3.59,2,0
0,0,1,0,226.3,82,38.47,53.67,10,15.21,18.15,9,8.17,8.9,4,2.4,0,0
2,0,0,23,182.1,94,30.96,49.38,6,13.99,12.88,10,5.8,12.7,4,3.43,3,0
2,0,0,29,219.2,102,37.26,61.8,11,17.51,19.24,12,8.66,15,5,4.05,1,0
2,0,0,31,135.9,90,23.1,81.3,8,23.04,17.91,9,8.06,9.5,7,2.57,6,0
2,0,0,21,264.3,79,44.93,60.84,12,17.24,17.34,9,7.8,6.3,3,1.7,4,0
1,0,1,0,165.3,120,28.1,59.55,11,16.87,20.85,10,9.38,9.8,3,2.65,1,0
1,0,1,0,189,122,32.13,53.76,9,15.23,18.68,17,8.41,11.1,6,3,0,0
2,0,0,28,233.2,88,39.64,33.99,10,9.63,11.8,7,5.31,16.1,4,4.35,0,0
0,0,0,46,200.1,44,34.02,37.8,8,10.71,14.63,12,6.58,10.6,5,2.86,1,0
0,0,1,0,204.5,108,34.77,48.72,11,13.8,15.5,10,6.98,13.4,1,3.62,3,0
0,0,1,0,187.9,110,31.94,59.1,12,16.75,16.7,11,7.52,4.8,4,1.3,2,0
0,0,0,32,190.3,97,32.35,83.7,8,23.72,13.38,12,6.02,8.4,3,2.27,2,0
1,0,1,0,98.2,103,16.69,42.09,9,11.93,14.02,11,6.31,13.9,1,3.75,1,0
0,0,1,0,222.5,74,37.83,50.91,8,14.42,26.43,9,11.89,9,3,2.43,2,0
0,0,0,34,198,70,33.66,82.11,12,23.26,21.79,7,9.81,7.6,4,2.05,1,0
0,0,1,0,143.2,92,24.34,62.73,14,17.77,17.3,10,7.79,11.9,9,3.21,1,0
0,0,1,0,115.5,101,19.64,67.86,8,19.23,17.91,12,8.06,13.6,4,3.67,0,0
0,0,0,31,209.3,90,35.58,84.51,11,23.94,19.01,7,8.55,7.9,5,2.13,0,0
0,0,1,0,216.1,114,36.74,59.25,11,16.79,21.78,10,9.8,9.8,3,2.65,1,0
2,0,1,0,128.3,78,21.81,64.59,12,18.3,14.37,14,6.47,14.3,9,3.86,2,0
1,0,0,20,214.3,126,36.43,75.03,10,21.26,18.97,12,8.54,10.6,4,2.86,4,0
2,0,1,0,187.1,110,31.81,47.4,7,13.43,21.14,12,9.51,8.5,2,2.3,2,0
0,0,1,0,162.6,113,27.64,78.06,9,22.12,21.47,9,9.66,10.9,2,2.94,0,0
2,0,1,0,150.9,79,25.65,48.54,9,13.75,16.77,12,7.55,11.7,5,3.16,3,0
0,0,1,0,213.8,79,36.35,79.53,9,22.53,23.98,13,10.79,15.6,7,4.21,0,0
0,0,0,23,210.7,119,35.82,41.22,5,11.68,24.82,9,11.17,7.9,6,2.13,2,0
2,0,1,0,109.4,103,18.6,30.39,11,8.61,16.73,11,7.53,7.8,7,2.11,1,0
2,0,1,0,169.6,99,28.83,79.23,9,22.45,20.63,8,9.28,9.3,4,2.51,0,0
0,0,1,0,209.9,105,35.68,36.57,11,10.36,25.37,10,11.42,9.6,4,2.59,1,0
2,0,1,0,146.4,105,24.89,58.92,14,16.69,23.56,12,10.6,9.4,3,2.54,3,0
0,0,0,35,238.3,86,40.51,77.43,13,21.94,19.49,7,8.77,13.1,4,3.54,5,0
0,0,1,0,191.8,67,32.61,78.33,5,22.19,25.27,11,11.37,10.8,3,2.92,6,0
1,0,1,0,234.8,125,39.92,59.76,10,16.93,16.32,9,7.34,10,1,2.7,4,0
0,0,1,0,141.1,91,23.99,44.16,10,12.51,25.47,8,11.46,8,7,2.16,2,0
2,0,0,25,96.2,112,16.35,53.67,7,15.21,18.21,8,8.19,12.9,10,3.48,2,0
0,0,1,0,124.3,100,21.13,51.9,11,14.71,25.32,6,11.39,7.9,9,2.13,1,0
0,0,1,0,116.9,75,19.87,54.99,11,15.58,30.74,12,13.83,10,8,2.7,2,0
1,0,1,0,84.9,77,14.43,77.25,11,21.89,21.05,7,9.47,7.5,5,2.03,2,0
2,0,1,0,213.5,93,36.3,49.98,11,14.16,12.2,8,5.49,14.1,3,3.81,3,0
0,0,1,0,157.4,89,26.76,58.8,12,16.66,14.77,15,6.65,10.8,4,2.92,0,0
2,0,1,0,132.9,122,22.59,20.1,6,5.7,16.04,12,7.22,9.9,2,2.67,3,0
0,0,1,0,94.1,93,16,44.28,8,12.55,21.35,9,9.61,10.1,2,2.73,0,0
2,0,1,0,159.4,86,27.1,63,12,17.85,17.24,10,7.76,8.5,2,2.3,1,0
2,0,0,31,175.2,68,29.78,59.76,7,16.93,21.98,10,9.89,13.2,6,3.56,1,0
1,0,0,42,203.7,109,34.63,57.87,13,16.4,31.8,8,14.31,10.8,16,2.92,3,0
0,0,0,14,151.5,100,25.76,74.61,13,21.14,19.98,12,8.99,10.7,5,2.89,2,0
0,0,0,23,283.2,130,48.14,48.78,7,13.82,17.77,10,8,7.2,6,1.94,1,0
0,0,1,0,148.7,80,25.28,77.7,9,22.02,14.95,11,6.73,12.7,6,3.43,2,0
0,0,1,0,174.7,83,29.7,84.24,12,23.87,17.17,8,7.73,10.5,8,2.84,5,0
0,0,1,0,243.4,76,41.38,48.42,10,13.72,12.05,11,5.42,10,5,2.7,4,0
1,0,1,0,102.1,75,17.36,65.85,10,18.66,7.37,9,3.32,9.8,5,2.65,0,0
0,0,0,13,281.2,93,47.8,53.46,10,15.15,24.42,13,10.99,6.4,5,1.73,2,0
0,0,1,0,251.1,81,42.69,53.49,11,15.16,18.46,9,8.31,12.7,5,3.43,0,0
0,0,1,0,222.9,100,37.89,43.56,11,12.34,17.06,13,7.68,5.6,8,1.51,1,0
1,0,0,32,187.8,117,31.93,38.94,9,11.03,13.23,11,5.95,12,3,3.24,2,0
0,0,1,0,162.6,97,27.64,68.34,11,19.36,21.88,9,9.85,11.3,4,3.05,1,0
2,0,1,0,118,133,20.06,74.43,10,21.09,21.44,12,9.65,5.3,5,1.43,1,0
2,0,1,0,203.5,125,34.6,34.92,9,9.89,18.44,12,8.3,13.6,5,3.67,1,0
2,0,1,0,160.7,69,27.32,44.04,11,12.48,28.78,14,12.95,8.2,5,2.21,0,0
1,0,1,0,156,94,26.52,88.68,12,25.13,19.69,8,8.86,14.3,3,3.86,0,0
2,0,1,0,205.2,97,34.88,72.18,8,20.45,7.97,11,3.59,14.4,12,3.89,0,0
0,0,0,39,147.2,105,25.02,50.64,10,14.35,16.53,12,7.44,13,4,3.51,1,0
1,1,0,35,128.2,138,21.79,82.35,11,23.33,29.89,13,13.45,8.8,7,2.38,2,0
1,0,1,0,242.4,89,41.21,48.42,9,13.72,14.24,10,6.41,5.4,2,1.46,1,0
2,0,1,0,123.7,96,21.03,30.9,8,8.76,18.94,8,8.52,13.1,4,3.54,1,0
1,0,1,0,146.8,99,24.96,57.15,10,16.19,14.61,7,6.57,9.3,2,2.51,0,0
0,0,0,36,118.1,117,20.08,66.45,13,18.83,10.39,9,4.68,11.9,6,3.21,2,0
0,0,1,0,172,142,29.24,67.2,10,19.04,17.73,9,7.98,7.4,1,2,0,0
0,0,1,0,208.5,129,35.45,57.09,9,16.18,14.47,9,6.51,12,9,3.24,1,0
0,0,1,0,220.3,106,37.45,37.83,12,10.72,24.2,7,10.89,10.2,1,2.75,3,0
1,0,1,0,156.4,105,26.59,55.65,10,15.77,22.67,10,10.2,11.8,3,3.19,1,0
2,0,1,0,149.8,123,25.47,82.89,8,23.49,24.14,8,10.86,10.9,7,2.94,2,0
0,0,1,0,87.7,74,14.91,64.44,6,18.26,20.13,15,9.06,10.8,6,2.92,1,0
0,0,1,0,161.6,96,27.47,67.17,11,19.03,24.06,14,10.83,6.8,2,1.84,0,0
0,0,0,42,148.7,105,25.28,50.19,11,14.22,27.06,11,12.18,10.4,7,2.81,0,0
2,1,1,0,129.9,112,22.08,51.99,8,14.73,24.72,13,11.12,11.2,3,3.02,3,0
1,0,1,0,187.6,83,31.89,60.42,8,17.12,26.42,8,11.89,8.8,1,2.38,1,0
2,0,0,23,194.6,106,33.08,59.94,13,16.98,18.96,9,8.53,10.1,7,2.73,4,0
0,0,1,0,251.6,88,42.77,52.53,10,14.88,18.44,11,8.3,5.4,5,1.46,1,0
1,0,1,0,185.3,127,31.5,62.4,7,17.68,20.61,12,9.27,15.1,3,4.08,1,0
0,0,1,0,135.2,76,22.98,48.3,10,13.69,12.93,11,5.82,9,6,2.43,0,0
0,1,1,0,62.9,112,10.69,60.87,11,17.25,25.9,6,11.66,8.9,8,2.4,1,0
0,0,0,25,137.4,100,23.36,53.01,8,15.02,18.82,9,8.47,10.2,6,2.75,2,0
1,0,0,14,80.2,81,13.63,65.7,10,18.62,12.26,10,5.52,8.6,2,2.32,1,0
2,0,1,0,139.8,98,23.77,52.47,14,14.87,20.16,14,9.07,9.4,7,2.54,2,0
2,0,1,0,184.6,102,31.38,58.8,12,16.66,22.65,12,10.19,7.8,1,2.11,1,0
2,0,0,37,153.7,97,26.13,81.42,9,23.07,17.9,12,8.06,8.3,2,2.24,1,0
1,0,1,0,176.5,85,30.01,35.76,9,10.13,22.77,9,10.25,8.7,5,2.35,1,0
0,0,1,0,252.1,110,42.86,67.83,10,19.22,15.56,8,7,13.8,3,3.73,1,0
2,0,0,40,77,106,13.09,48.51,9,13.74,18.86,8,8.49,12.5,6,3.38,1,0
2,0,1,0,196.9,58,33.47,41.13,9,11.65,21.66,10,9.75,9.8,3,2.65,1,0
0,0,1,0,108.1,81,18.38,44.07,12,12.49,19.76,8,8.89,9,7,2.43,1,0
1,0,0,39,183.3,106,31.16,61.53,10,17.43,26.37,9,11.87,5.1,7,1.38,1,0
0,0,1,0,210.4,78,35.77,51.72,8,14.65,24,11,10.8,11.7,3,3.16,2,0
0,0,1,0,175.6,91,29.85,45.33,10,12.84,20.15,10,9.07,9.9,2,2.67,1,0
1,0,1,0,234.5,134,39.87,49.26,9,13.96,19.14,7,8.61,6.1,4,1.65,1,0
0,0,0,24,71.2,82,12.1,54.48,10,15.44,18.69,11,8.41,12.9,1,3.48,1,0
2,0,1,0,168.6,99,28.66,52.68,11,14.93,24.33,9,10.95,10.9,7,2.94,0,0
2,0,1,0,138.2,94,23.49,52.92,8,14.99,18.29,11,8.23,11.1,6,3,3,0
0,0,0,40,158.3,90,26.91,63.96,7,18.12,12.3,13,5.54,14,2,3.78,2,0
0,0,1,0,167.2,100,28.42,42.36,9,12,25.13,8,11.31,6.1,6,1.65,3,0
1,0,0,31,122.2,88,20.77,41.7,10,11.82,14.19,14,6.39,5.7,10,1.54,3,0
0,0,1,0,221.8,84,37.71,49.8,13,14.11,21.02,7,9.46,13.2,4,3.56,1,0
0,0,1,0,211.2,80,35.9,71.31,9,20.2,25.92,6,11.66,12.3,2,3.32,0,0
0,0,1,0,170.9,124,29.05,39.69,10,11.25,11.29,9,5.08,11.6,3,3.13,1,0
2,0,0,22,196.4,115,33.39,45.09,11,12.78,17.62,8,7.93,9.3,1,2.51,0,0
1,0,1,0,240.2,67,40.83,45.9,10,13.01,24.9,7,11.21,10.2,6,2.75,2,0
0,0,1,0,145.9,90,24.8,44.43,11,12.59,24.13,9,10.86,8.4,1,2.27,2,0
0,0,1,0,271.6,130,46.17,46.8,13,13.26,13.63,11,6.13,11.6,9,3.13,2,0
0,0,0,29,37.7,115,6.41,43.23,11,12.25,22.66,10,10.2,4.9,3,1.32,1,0
2,0,0,35,118,103,20.06,50.16,11,14.21,20.57,10,9.26,11.8,2,3.19,2,0
1,0,0,25,219.1,88,37.25,45.45,10,12.88,5.01,6,2.25,14.3,6,3.86,1,0
0,0,1,0,224.8,111,38.22,57,10,16.15,22.14,11,9.96,9.2,2,2.48,1,0
1,0,0,47,274.9,102,46.73,55.98,12,15.86,24.5,12,11.03,8.8,2,2.38,1,0
2,0,1,0,189.1,141,32.15,59.46,11,16.85,28.02,10,12.61,2.2,7,0.59,1,0
0,0,0,36,231.7,110,39.39,67.53,9,19.13,20.17,9,9.08,12.1,2,3.27,0,0
1,0,1,0,177.1,97,30.11,55.41,11,15.7,17.41,9,7.83,8,6,2.16,1,0
1,0,1,0,162.3,116,27.59,57.72,9,16.35,24.06,10,10.83,10.1,3,2.73,2,0
2,0,0,16,184,99,31.28,22.92,13,6.49,18.51,10,8.33,12.7,3,3.43,2,0
0,0,1,0,186.8,102,31.76,52.89,11,14.99,22.22,8,10,13,3,3.51,0,0
2,0,1,0,169.4,127,28.8,47.16,11,13.36,17.24,10,7.76,10.7,2,2.89,1,0
1,0,0,31,166.4,92,28.29,71.49,7,20.26,15.07,8,6.78,10.7,4,2.89,4,0
1,0,1,0,166.4,117,28.29,95.1,13,26.95,16.04,12,7.22,10,2,2.7,1,0
1,0,0,21,186.7,108,31.74,100.5,9,28.48,18.72,12,8.42,16.5,4,4.46,1,0
0,0,1,0,177.2,72,30.12,74.67,11,21.16,20.08,9,9.04,8.6,7,2.32,3,0
0,0,1,0,135.2,98,22.98,72.6,11,20.57,24.69,10,11.11,10.2,2,2.75,2,0
2,0,1,0,199.2,111,33.86,52.53,8,14.88,21.06,8,9.48,10.2,2,2.75,3,0
0,0,1,0,157.4,122,26.76,43.5,8,12.33,28.18,9,12.68,9.3,2,2.51,1,0
2,0,0,25,216,140,36.72,67.23,7,19.05,26.79,11,12.06,11.8,4,3.19,0,0
0,0,1,0,206.3,151,35.07,44.58,9,12.63,16.72,9,7.52,6.1,3,1.65,1,0
2,0,1,0,181.3,100,30.82,60.15,12,17.04,22.69,10,10.21,10.9,2,2.94,1,0
1,0,0,21,227.8,107,38.73,46.92,7,13.29,25.97,7,11.69,12.4,3,3.35,0,0
0,0,1,0,171.6,119,29.17,61.5,11,17.43,17.06,11,7.68,13.8,4,3.73,0,0
0,0,1,0,202.1,103,34.36,68.82,9,19.5,19.52,11,8.78,11.5,3,3.11,2,0
2,0,1,0,119.4,69,20.3,81.99,9,23.23,21.44,15,9.65,12.4,7,3.35,2,0
1,1,1,0,188.8,119,32.1,65.07,10,18.44,20.85,12,9.38,5.8,3,1.57,3,0
0,0,0,32,247,109,41.99,37.68,9,10.68,22.65,9,10.19,10.5,4,2.84,3,0
1,0,1,0,229.1,120,38.95,51.72,8,14.65,24.36,10,10.96,11,4,2.97,3,0
2,0,1,0,253.9,69,43.16,55.26,14,15.66,17.43,8,7.84,0.4,7,0.11,1,0
0,0,0,36,244.5,94,41.57,48.36,11,13.7,18.43,11,8.29,9.7,3,2.62,1,0
1,0,0,27,127.4,110,21.66,30.99,10,8.78,16.42,7,7.39,9.1,3,2.46,0,0
2,0,1,0,115.7,105,19.67,38.34,11,10.86,10.75,9,4.84,9.3,6,2.51,1,0
0,0,0,37,163.5,77,27.8,60.93,10,17.26,23.2,9,10.44,7.8,4,2.11,2,0
0,0,1,0,63.7,101,10.83,58.74,10,16.64,21.01,9,9.45,10,6,2.7,1,0
0,0,0,27,141.1,109,23.99,67.41,9,19.1,17.43,12,7.84,13.2,2,3.56,1,0
2,0,0,9,160.1,116,27.22,63,12,17.85,13.91,7,6.26,10.8,9,2.92,0,0
0,0,1,0,231.9,73,39.42,49.77,12,14.1,22.57,9,10.16,11.5,3,3.11,3,0
1,1,1,0,197.6,126,33.59,73.95,11,20.95,28.53,10,12.84,12.5,8,3.38,2,0
0,0,1,0,202,60,34.34,64.17,11,18.18,26.64,9,11.99,12,1,3.24,2,0
1,0,1,0,129.5,104,22.02,58.2,13,16.49,28.79,7,12.96,7.2,7,1.94,2,0
0,1,0,31,174.5,104,29.67,67.26,9,19.06,11.63,9,5.23,12.3,10,3.32,2,0
1,0,1,0,98,99,16.66,72.21,6,20.46,25.48,12,11.47,10.5,4,2.84,0,0
0,0,1,0,208.9,119,35.51,75.72,13,21.45,28.02,12,12.61,12.8,7,3.46,0,0
0,0,1,0,245.2,105,41.68,47.7,11,13.52,22.99,7,10.35,7.2,8,1.94,0,0
0,0,1,0,179.8,125,30.57,51.96,9,14.72,27.28,10,12.28,10.9,4,2.94,0,0
0,0,1,0,175.4,130,29.82,74.43,11,21.09,12.24,9,5.51,12.2,4,3.29,0,0
1,0,1,0,213,95,36.21,56.64,10,16.05,13.62,9,6.13,13.5,3,3.65,0,0
0,0,1,0,211.4,91,35.94,57.3,6,16.24,20.73,11,9.33,11.6,3,3.13,1,0
